modelo_id,macro_regiao,desfecho,exposicao_principal,exposicao_complementar,familia_usada,link,df_exposicao,df_lag,lag_max,lag_knots,centro_predicao,cen_mmt,cen_percentil_mmt,newey_west_aplicado,controle_tempo,covariaveis,offset_populacional,grade_predicao,teste_global,dispersao_quasipoisson,alerta_convergencia,avisos_modelo
centro_sul_obitos_i60_i69_temp_med,Centro-Sul,obitos_i60_i69,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.385588080168766,79.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0844,1.008472372506584,FALSE,
centro_sul_obitos_i60_i69_ur_med,Centro-Sul,obitos_i60_i69,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,99.57554347826085,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2883,1.0109270713099683,FALSE,
centro_sul_internacoes_i60_i64_temp_med,Centro-Sul,internacoes_i60_i64,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,23.870972046413492,75.9,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8286,1.0271999668841756,FALSE,
centro_sul_internacoes_i60_i64_ur_med,Centro-Sul,internacoes_i60_i64,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,99.57554347826085,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1765,1.026389831024913,FALSE,
centro_sul_obitos_i60_i64_temp_med,Centro-Sul,obitos_i60_i64,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.12828006329113,77.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.4544,1.0026275475293902,FALSE,
centro_sul_obitos_i60_i64_ur_med,Centro-Sul,obitos_i60_i64,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,99.57554347826085,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1266,1.0007058190449354,FALSE,
centro_sul_internacoes_i60_i62_temp_med,Centro-Sul,internacoes_i60_i62,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.385588080168766,79.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.09525,0.9797283083930564,FALSE,
centro_sul_internacoes_i60_i62_ur_med,Centro-Sul,internacoes_i60_i62,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,51.445151515151515,1,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.8311,0.9882497803404924,FALSE,
centro_sul_obitos_i60_i62_temp_med,Centro-Sul,obitos_i60_i62,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,28.245208333333323,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1647,0.9278060823475628,TRUE,glm.fit: algoritmo não convergiu
centro_sul_obitos_i60_i62_ur_med,Centro-Sul,obitos_i60_i62,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,51.445151515151515,1,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.7058,0.9305545546584543,TRUE,glm.fit: algoritmo não convergiu
centro_sul_internacoes_i63_temp_med,Centro-Sul,internacoes_i63,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,15.894423523206747,28.2,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.2338,0.9326956845110299,FALSE,
centro_sul_internacoes_i63_ur_med,Centro-Sul,internacoes_i63,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,99.57554347826085,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.09114,1.0081931235825463,FALSE,
medio_paraiba_internacoes_i60_i69_temp_med,Medio Paraiba,internacoes_i60_i69,temp_med,ur_med,negative_binomial,log,4,3,14,"logknots(lag_max, df_lag)",MMT,27.622020833333334,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.1721,5.853062361993612,FALSE,
medio_paraiba_internacoes_i60_i69_ur_med,Medio Paraiba,internacoes_i60_i69,ur_med,temp_med,negative_binomial,log,4,3,14,"logknots(lag_max, df_lag)",MMT,53.714305555555555,1,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Negative binomial likelihood-ratio test: modelo completo vs. modelo sem crossbasis | NW-HAC(lag=21): p=0.03037,5.860530822479498,FALSE,
medio_paraiba_obitos_i60_i69_temp_med,Medio Paraiba,obitos_i60_i69,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.17751687763713,75.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.01622,0.9853589614171917,FALSE,
medio_paraiba_obitos_i60_i69_ur_med,Medio Paraiba,obitos_i60_i69,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,82.13486462728551,78.8,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=3.548e-05,0.9843950405936606,FALSE,
medio_paraiba_internacoes_i60_i64_temp_med,Medio Paraiba,internacoes_i60_i64,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,27.622020833333334,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.006567,1.0278624256543847,FALSE,
medio_paraiba_internacoes_i60_i64_ur_med,Medio Paraiba,internacoes_i60_i64,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,53.714305555555555,1,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.003255,1.0275314124602442,FALSE,
medio_paraiba_obitos_i60_i64_temp_med,Medio Paraiba,obitos_i60_i64,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.17751687763713,75.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0003677,1.0083292306271519,FALSE,
medio_paraiba_obitos_i60_i64_ur_med,Medio Paraiba,obitos_i60_i64,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,82.13486462728551,78.8,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.006833,1.0122728711993716,FALSE,
medio_paraiba_internacoes_i60_i62_temp_med,Medio Paraiba,internacoes_i60_i62,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,27.622020833333334,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.0535,1.0736102749446623,FALSE,
medio_paraiba_internacoes_i60_i62_ur_med,Medio Paraiba,internacoes_i60_i62,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,59.398417369901544,3.3,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.04404,1.072490304158398,FALSE,
medio_paraiba_obitos_i60_i62_temp_med,Medio Paraiba,obitos_i60_i62,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,18.600700949367088,17.2,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.00757,3614073542297964e42,TRUE,glm.fit: algoritmo não convergiu | fitting to calculate the null deviance did not converge -- increase 'maxit'? | Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.
medio_paraiba_internacoes_i63_temp_med,Medio Paraiba,internacoes_i63,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,27.622020833333334,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.6007,0.981797933929336,FALSE,
medio_paraiba_internacoes_i63_ur_med,Medio Paraiba,internacoes_i63,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,53.714305555555555,1,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.07938,0.9767445702114872,FALSE,
metropolitana_i_internacoes_i60_i69_temp_med,Metropolitana I,internacoes_i60_i69,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.145266275648616,57.7,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.02832,18.725424728764455,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.
metropolitana_i_internacoes_i60_i69_ur_med,Metropolitana I,internacoes_i60_i69,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,92.29516666666665,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1315,18.712555358335255,FALSE,Binomial negativa rejeitada por instabilidade numerica; mantido Quasi-Poisson.
metropolitana_i_obitos_i60_i69_temp_med,Metropolitana I,obitos_i60_i69,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,25.070248092162682,67.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.209e-12,1.045562573328566,FALSE,
metropolitana_i_obitos_i60_i69_ur_med,Metropolitana I,obitos_i60_i69,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,54.58156944444445,1,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=0.1843,1.0507396245994207,FALSE,
metropolitana_i_internacoes_i60_i64_temp_med,Metropolitana I,internacoes_i60_i64,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,29.540993538647342,99,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=7.056e-15,1.346848516691235,FALSE,
metropolitana_i_internacoes_i60_i64_ur_med,Metropolitana I,internacoes_i60_i64,ur_med,temp_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,65.56147749648382,8.9,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(temp_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=2.115e-08,1.361793939382309,FALSE,
metropolitana_i_obitos_i60_i64_temp_med,Metropolitana I,obitos_i60_i64,temp_med,ur_med,quasipoisson,log,4,3,14,"logknots(lag_max, df_lag)",MMT,24.916084456077005,65.6,TRUE,"ns(tempo, df = 7 * numero_de_anos)","dow + feriado + pandemia + ns(ur_med, df = 3)",offset(log(populacao_macrorregiao_ano)); populacao obtida no SIDRA/IBGE,"percentis 1 a 99 da exposicao principal, 80 pontos",Quasi-Poisson F test: modelo completo vs. modelo sem crossbasis + Wald global para coeficientes da crossbasis quando a comparacao reduzida nao foi estimavel | NW-HAC(lag=21): p=6.563e-09,1.03729309853147,FALSE,
