base,variavel,n_linhas,n_na,pct_na,metodo,justificativa,impacto
desfechos_municipais,data,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,ibge6,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,internacoes_i60_i69,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,mun_nome,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,macro_regiao,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,internacoes_i60_i64,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_i60_i69,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_i60_i64,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_sih_i60_i69,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_sih_i60_i64,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,internacoes_i60_i62,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_i60_i62,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,internacoes_i63,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_i63,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,internacoes_influenza,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,obitos_influenza,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
desfechos_municipais,fonte_obitos,537648,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
clima_macrorregional,data,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,manter coerencia espacial entre exposicao e desfecho por macrorregiao,sem NA observado nessa variavel
clima_macrorregional,macro_regiao,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,manter coerencia espacial entre exposicao e desfecho por macrorregiao,sem NA observado nessa variavel
clima_macrorregional,temp_med,52596,0,0,"media diaria de estacoes da macrorregiao; quando ausente, estacao diaria mais proxima auditada",manter coerencia espacial entre exposicao e desfecho por macrorregiao,sem NA observado nessa variavel
clima_macrorregional,temp_min,52596,5,0.009506426344208686,"media diaria de estacoes da macrorregiao; quando ausente, estacao diaria mais proxima auditada",manter coerencia espacial entre exposicao e desfecho por macrorregiao,avaliar auditoria especifica antes da inferencia
clima_macrorregional,temp_max,52596,5,0.009506426344208686,"media diaria de estacoes da macrorregiao; quando ausente, estacao diaria mais proxima auditada",manter coerencia espacial entre exposicao e desfecho por macrorregiao,avaliar auditoria especifica antes da inferencia
clima_macrorregional,ur_med,52596,0,0,"media diaria de estacoes da macrorregiao; quando ausente, estacao diaria mais proxima auditada",manter coerencia espacial entre exposicao e desfecho por macrorregiao,sem NA observado nessa variavel
clima_macrorregional,n_estacoes,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,manter coerencia espacial entre exposicao e desfecho por macrorregiao,sem NA observado nessa variavel
populacao_sidra,ibge7,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,ibge6,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,mun_nome,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,macro_regiao,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,ano,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,populacao,1472,0,0,observacao SIDRA/IBGE; interpolacao linear apenas quando ano municipal sem observacao oficial,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,fonte_populacao,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,observacao_populacao,1472,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,sem NA observado nessa variavel
populacao_sidra,populacao_original,1472,184,12.5,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,necessario para offset populacional anual por macrorregiao,avaliar auditoria especifica antes da inferencia
base_analitica_macrorregional,data,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,macro_regiao,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,dow,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,tempo,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,ano,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,pandemia,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,feriado,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,temp_med,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,temp_min,52596,5,0.009506426344208686,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,avaliar auditoria especifica antes da inferencia
base_analitica_macrorregional,temp_max,52596,5,0.009506426344208686,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,avaliar auditoria especifica antes da inferencia
base_analitica_macrorregional,ur_med,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,n_estacoes,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,internacoes_i60_i69,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,internacoes_i60_i64,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_i60_i69,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_i60_i64,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_sih_i60_i69,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_sih_i60_i64,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,fonte_obitos,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,municipios,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,populacao,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,offset_log_populacao,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,internacoes_i60_i62,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_i60_i62,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,internacoes_i63,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_i63,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,internacoes_influenza,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,obitos_influenza,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,heat_index,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,fonte_populacao,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,observacao_populacao,52596,0,0,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,sem NA observado nessa variavel
base_analitica_macrorregional,influenza_lag7,52596,54,0.10266940451745381,sem imputacao manual; NA preservado ou removido apenas por criterio explicito da etapa,auditoria de completude e impacto,avaliar auditoria especifica antes da inferencia
